node_id:ID,label,doc_id,start_page:int,end_page:int,display_name,json_properties
section::NIST.SP.800-227::2. Overview of Key-Encapsulation Mechanisms > 2.3. Theoretical Security of KEMs,Section,NIST.SP.800-227,16,18,2.3. Theoretical Security of KEMs,"{""depth"": 2, ""full_section_path"": ""2. Overview of Key-Encapsulation Mechanisms > 2.3. Theoretical Security of KEMs"", ""leaf_title"": ""2.3. Theoretical Security of KEMs""}"
section::NIST.SP.800-227::3. Requirements for Secure KEM Implementations,Section,NIST.SP.800-227,19,22,3. Requirements for Secure KEM Implementations,"{""depth"": 1, ""full_section_path"": ""3. Requirements for Secure KEM Implementations"", ""leaf_title"": ""3. Requirements for Secure KEM Implementations""}"
section::NIST.SP.800-227::3. Requirements for Secure KEM Implementations > 3.1. Compliance With NIST Standards and Validation,Section,NIST.SP.800-227,19,20,3.1. Compliance With NIST Standards and Validation,"{""depth"": 2, ""full_section_path"": ""3. Requirements for Secure KEM Implementations > 3.1. Compliance With NIST Standards and Validation"", ""leaf_title"": ""3.1. Compliance With NIST Standards and Validation""}"
section::NIST.SP.800-227::3. Requirements for Secure KEM Implementations > 3.2. Managing Cryptographic Data,Section,NIST.SP.800-227,20,22,3.2. Managing Cryptographic Data,"{""depth"": 2, ""full_section_path"": ""3. Requirements for Secure KEM Implementations > 3.2. Managing Cryptographic Data"", ""leaf_title"": ""3.2. Managing Cryptographic Data""}"
section::NIST.SP.800-227::3. Requirements for Secure KEM Implementations > 3.3. Additional Requirements,Section,NIST.SP.800-227,22,22,3.3. Additional Requirements,"{""depth"": 2, ""full_section_path"": ""3. Requirements for Secure KEM Implementations > 3.3. Additional Requirements"", ""leaf_title"": ""3.3. Additional Requirements""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications,Section,NIST.SP.800-227,23,40,4. Using KEMs Securely in Applications,"{""depth"": 1, ""full_section_path"": ""4. Using KEMs Securely in Applications"", ""leaf_title"": ""4. Using KEMs Securely in Applications""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.1. How to Establish a Key With a KEM,Section,NIST.SP.800-227,23,25,4.1. How to Establish a Key With a KEM,"{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.1. How to Establish a Key With a KEM"", ""leaf_title"": ""4.1. How to Establish a Key With a KEM""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.2. Conditions for Using KEMs Securely,Section,NIST.SP.800-227,25,27,4.2. Conditions for Using KEMs Securely,"{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.2. Conditions for Using KEMs Securely"", ""leaf_title"": ""4.2. Conditions for Using KEMs Securely""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.3. Post Processing of the Shared Secret Key,Section,NIST.SP.800-227,27,27,4.3. Post Processing of the Shared Secret Key,"{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.3. Post Processing of the Shared Secret Key"", ""leaf_title"": ""4.3. Post Processing of the Shared Secret Key""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.4. Key Confirmation,Section,NIST.SP.800-227,28,30,4.4. Key Confirmation,"{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.4. Key Confirmation"", ""leaf_title"": ""4.4. Key Confirmation""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.4. Key Confirmation > 4.4.1. Creating the MAC Data,Section,NIST.SP.800-227,29,29,4.4.1. Creating the MAC Data,"{""depth"": 3, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.4. Key Confirmation > 4.4.1. Creating the MAC Data"", ""leaf_title"": ""4.4.1. Creating the MAC Data""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.4. Key Confirmation > 4.4.2. Obtaining the Key-Confirmation Key,Section,NIST.SP.800-227,30,30,4.4.2. Obtaining the Key-Confirmation Key,"{""depth"": 3, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.4. Key Confirmation > 4.4.2. Obtaining the Key-Confirmation Key"", ""leaf_title"": ""4.4.2. Obtaining the Key-Confirmation Key""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.4. Key Confirmation > 4.4.3. Key-Confirmation Example,Section,NIST.SP.800-227,30,30,4.4.3. Key-Confirmation Example,"{""depth"": 3, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.4. Key Confirmation > 4.4.3. Key-Confirmation Example"", ""leaf_title"": ""4.4.3. Key-Confirmation Example""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.5. Proof of Possession for KEM Keys,Section,NIST.SP.800-227,32,34,4.5. Proof of Possession for KEM Keys,"{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.5. Proof of Possession for KEM Keys"", ""leaf_title"": ""4.5. Proof of Possession for KEM Keys""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids,Section,NIST.SP.800-227,34,40,4.6. Multi-Algorithm KEMs and PQ/T Hybrids,"{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids"", ""leaf_title"": ""4.6. Multi-Algorithm KEMs and PQ/T Hybrids""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids > 4.6.1. Constructing a Composite KEM,Section,NIST.SP.800-227,35,36,4.6.1. Constructing a Composite KEM,"{""depth"": 3, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids > 4.6.1. Constructing a Composite KEM"", ""leaf_title"": ""4.6.1. Constructing a Composite KEM""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids > 4.6.2. Approved Key Combiners,Section,NIST.SP.800-227,36,38,4.6.2. Approved Key Combiners,"{""depth"": 3, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids > 4.6.2. Approved Key Combiners"", ""leaf_title"": ""4.6.2. Approved Key Combiners""}"
section::NIST.SP.800-227::4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids > 4.6.3. Security Considerations for Composite Schemes,Section,NIST.SP.800-227,39,40,4.6.3. Security Considerations for Composite Schemes,"{""depth"": 3, ""full_section_path"": ""4. Using KEMs Securely in Applications > 4.6. Multi-Algorithm KEMs and PQ/T Hybrids > 4.6.3. Security Considerations for Composite Schemes"", ""leaf_title"": ""4.6.3. Security Considerations for Composite Schemes""}"
"section::NIST.SP.800-227::4. Using KEMs Securely in Applications > Alice (Decapsulator, Client): Bob (Encapsulator, Server): 1. ( ek , dk ) ← P . KeyGen ( p ) ek , ID A , Extra A - - - - - - - - -→ 2. ( c , KB 0 ) ← P . Encaps ( p , ek ) KBkc || KB 1 ← KDF ( KB 0 ) 3. Construct MAC\_Data t ← MAC ( KBkc , MAC\_Data ) c , t , ID B , Extra B ←- - - - - - - - -4. KA 0 ← P . Decaps ( p , dk , c ) KAkc || KA 1 ← KDF ( KA 0 ) 5. Construct MAC\_Data if MAC . Ver ( KAkc , MAC\_Data , t ) rejects, abort . 6. result: KA 1 ( KAkc destroyed ) result: KB 1 ( KBkc destroyed )",Section,NIST.SP.800-227,31,32,"Alice (Decapsulator, Client): Bob (Encapsulator, Server): 1. ( ek , dk ) ← P . KeyGen ( p ) ek , ID A , Extra A - - - - - - - - -→ 2. ( c , KB 0 ) ← P . Encaps ( p , ek ) KBkc || KB 1 ← KDF ( KB 0 ) 3. Construct MAC\_Data t ← MAC ( KBkc , MAC\_Data ) c , t , ID B , Extra B ←- - - - - - - - -4. KA 0 ← P . Decaps ( p , dk , c ) KAkc || KA 1 ← KDF ( KA 0 ) 5. Construct MAC\_Data if MAC . Ver ( KAkc , MAC\_Data , t ) rejects, abort . 6. result: KA 1 ( KAkc destroyed ) result: KB 1 ( KBkc destroyed )","{""depth"": 2, ""full_section_path"": ""4. Using KEMs Securely in Applications > Alice (Decapsulator, Client): Bob (Encapsulator, Server): 1. ( ek , dk ) ← P . KeyGen ( p ) ek , ID A , Extra A - - - - - - - - -→ 2. ( c , KB 0 ) ← P . Encaps ( p , ek ) KBkc || KB 1 ← KDF ( KB 0 ) 3. Construct MAC\\_Data t ← MAC ( KBkc , MAC\\_Data ) c , t , ID B , Extra B ←- - - - - - - - -4. KA 0 ← P . Decaps ( p , dk , c ) KAkc || KA 1 ← KDF ( KA 0 ) 5. Construct MAC\\_Data if MAC . Ver ( KAkc , MAC\\_Data , t ) rejects, abort . 6. result: KA 1 ( KAkc destroyed ) result: KB 1 ( KBkc destroyed )"", ""leaf_title"": ""Alice (Decapsulator, Client): Bob (Encapsulator, Server): 1. ( ek , dk ) ← P . KeyGen ( p ) ek , ID A , Extra A - - - - - - - - -→ 2. ( c , KB 0 ) ← P . Encaps ( p , ek ) KBkc || KB 1 ← KDF ( KB 0 ) 3. Construct MAC\\_Data t ← MAC ( KBkc , MAC\\_Data ) c , t , ID B , Extra B ←- - - - - - - - -4. KA 0 ← P . Decaps ( p , dk , c ) KAkc || KA 1 ← KDF ( KA 0 ) 5. Construct MAC\\_Data if MAC . Ver ( KAkc , MAC\\_Data , t ) rejects, abort . 6. result: KA 1 ( KAkc destroyed ) result: KB 1 ( KBkc destroyed )""}"
section::NIST.SP.800-227::5. Examples,Section,NIST.SP.800-227,41,64,5. Examples,"{""depth"": 1, ""full_section_path"": ""5. Examples"", ""leaf_title"": ""5. Examples""}"
section::NIST.SP.800-227::5. Examples > 5.1. Examples of KEMs,Section,NIST.SP.800-227,41,43,5.1. Examples of KEMs,"{""depth"": 2, ""full_section_path"": ""5. Examples > 5.1. Examples of KEMs"", ""leaf_title"": ""5.1. Examples of KEMs""}"
section::NIST.SP.800-227::5. Examples > 5.1. Examples of KEMs > 5.1.1. A KEM From Diffie-Hellman,Section,NIST.SP.800-227,41,42,5.1.1. A KEM From Diffie-Hellman,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.1. Examples of KEMs > 5.1.1. A KEM From Diffie-Hellman"", ""leaf_title"": ""5.1.1. A KEM From Diffie-Hellman""}"
section::NIST.SP.800-227::5. Examples > 5.1. Examples of KEMs > 5.1.2. A KEM From RSA Secret-Value Encapsulation,Section,NIST.SP.800-227,42,42,5.1.2. A KEM From RSA Secret-Value Encapsulation,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.1. Examples of KEMs > 5.1.2. A KEM From RSA Secret-Value Encapsulation"", ""leaf_title"": ""5.1.2. A KEM From RSA Secret-Value Encapsulation""}"
section::NIST.SP.800-227::5. Examples > 5.1. Examples of KEMs > 5.1.3. ML-KEM,Section,NIST.SP.800-227,43,43,5.1.3. ML-KEM,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.1. Examples of KEMs > 5.1.3. ML-KEM"", ""leaf_title"": ""5.1.3. ML-KEM""}"
section::NIST.SP.800-227::5. Examples > 5.2. Examples of KEM Applications,Section,NIST.SP.800-227,43,50,5.2. Examples of KEM Applications,"{""depth"": 2, ""full_section_path"": ""5. Examples > 5.2. Examples of KEM Applications"", ""leaf_title"": ""5.2. Examples of KEM Applications""}"
section::NIST.SP.800-227::5. Examples > 5.2. Examples of KEM Applications > 5.2.1. KEM-DEM Public-Key Encryption,Section,NIST.SP.800-227,44,44,5.2.1. KEM-DEM Public-Key Encryption,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.2. Examples of KEM Applications > 5.2.1. KEM-DEM Public-Key Encryption"", ""leaf_title"": ""5.2.1. KEM-DEM Public-Key Encryption""}"
section::NIST.SP.800-227::5. Examples > 5.2. Examples of KEM Applications > 5.2.2. Unilateral Authenticated Key Establishment Using a KEM,Section,NIST.SP.800-227,45,46,5.2.2. Unilateral Authenticated Key Establishment Using a KEM,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.2. Examples of KEM Applications > 5.2.2. Unilateral Authenticated Key Establishment Using a KEM"", ""leaf_title"": ""5.2.2. Unilateral Authenticated Key Establishment Using a KEM""}"
section::NIST.SP.800-227::5. Examples > 5.2. Examples of KEM Applications > 5.2.3. Ephemeral Authenticated Key Establishment,Section,NIST.SP.800-227,46,47,5.2.3. Ephemeral Authenticated Key Establishment,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.2. Examples of KEM Applications > 5.2.3. Ephemeral Authenticated Key Establishment"", ""leaf_title"": ""5.2.3. Ephemeral Authenticated Key Establishment""}"
section::NIST.SP.800-227::5. Examples > 5.2. Examples of KEM Applications > 5.2.4. Static-Ephemeral Unilateral Authenticated Key Establishment Using KEMs,Section,NIST.SP.800-227,47,49,5.2.4. Static-Ephemeral Unilateral Authenticated Key Establishment Using KEMs,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.2. Examples of KEM Applications > 5.2.4. Static-Ephemeral Unilateral Authenticated Key Establishment Using KEMs"", ""leaf_title"": ""5.2.4. Static-Ephemeral Unilateral Authenticated Key Establishment Using KEMs""}"
section::NIST.SP.800-227::5. Examples > 5.2. Examples of KEM Applications > 5.2.5. Authenticated Key Establishment Using KEMs,Section,NIST.SP.800-227,49,50,5.2.5. Authenticated Key Establishment Using KEMs,"{""depth"": 3, ""full_section_path"": ""5. Examples > 5.2. Examples of KEM Applications > 5.2.5. Authenticated Key Establishment Using KEMs"", ""leaf_title"": ""5.2.5. Authenticated Key Establishment Using KEMs""}"
section::NIST.SP.800-227::5. Examples > Appendix B. Glossary,Section,NIST.SP.800-227,57,60,Appendix B. Glossary,"{""depth"": 2, ""full_section_path"": ""5. Examples > Appendix B. Glossary"", ""leaf_title"": ""Appendix B. Glossary""}"
section::NIST.SP.800-227::5. Examples > Appendix C.1. Message Authentication Codes (MACs),Section,NIST.SP.800-227,61,62,Appendix C.1. Message Authentication Codes (MACs),"{""depth"": 2, ""full_section_path"": ""5. Examples > Appendix C.1. Message Authentication Codes (MACs)"", ""leaf_title"": ""Appendix C.1. Message Authentication Codes (MACs)""}"
section::NIST.SP.800-227::5. Examples > Appendix C.2. Nonces,Section,NIST.SP.800-227,62,63,Appendix C.2. Nonces,"{""depth"": 2, ""full_section_path"": ""5. Examples > Appendix C.2. Nonces"", ""leaf_title"": ""Appendix C.2. Nonces""}"
section::NIST.SP.800-227::5. Examples > Appendix D. Changes From Draft SP 800-227,Section,NIST.SP.800-227,64,64,Appendix D. Changes From Draft SP 800-227,"{""depth"": 2, ""full_section_path"": ""5. Examples > Appendix D. Changes From Draft SP 800-227"", ""leaf_title"": ""Appendix D. Changes From Draft SP 800-227""}"
section::NIST.SP.800-227::5. Examples > DRBG,Section,NIST.SP.800-227,56,56,DRBG,"{""depth"": 2, ""full_section_path"": ""5. Examples > DRBG"", ""leaf_title"": ""DRBG""}"
section::NIST.SP.800-227::5. Examples > IND-CPA,Section,NIST.SP.800-227,56,56,IND-CPA,"{""depth"": 2, ""full_section_path"": ""5. Examples > IND-CPA"", ""leaf_title"": ""IND-CPA""}"
section::NIST.SP.800-227::5. Examples > References,Section,NIST.SP.800-227,52,55,References,"{""depth"": 2, ""full_section_path"": ""5. Examples > References"", ""leaf_title"": ""References""}"
section::NIST.SP.800-227::Abstract,Section,NIST.SP.800-227,5,5,Abstract,"{""depth"": 1, ""full_section_path"": ""Abstract"", ""leaf_title"": ""Abstract""}"
section::NIST.SP.800-227::Additional Information,Section,NIST.SP.800-227,4,4,Additional Information,"{""depth"": 1, ""full_section_path"": ""Additional Information"", ""leaf_title"": ""Additional Information""}"
section::NIST.SP.800-227::Author ORCID iDs,Section,NIST.SP.800-227,3,3,Author ORCID iDs,"{""depth"": 1, ""full_section_path"": ""Author ORCID iDs"", ""leaf_title"": ""Author ORCID iDs""}"
section::NIST.SP.800-227::Authority,Section,NIST.SP.800-227,3,3,Authority,"{""depth"": 1, ""full_section_path"": ""Authority"", ""leaf_title"": ""Authority""}"
section::NIST.SP.800-227::Keywords,Section,NIST.SP.800-227,5,5,Keywords,"{""depth"": 1, ""full_section_path"": ""Keywords"", ""leaf_title"": ""Keywords""}"
section::NIST.SP.800-227::NIST Technical Series Policies,Section,NIST.SP.800-227,3,3,NIST Technical Series Policies,"{""depth"": 1, ""full_section_path"": ""NIST Technical Series Policies"", ""leaf_title"": ""NIST Technical Series Policies""}"
section::NIST.SP.800-227::Patent Disclosure Notice,Section,NIST.SP.800-227,6,6,Patent Disclosure Notice,"{""depth"": 1, ""full_section_path"": ""Patent Disclosure Notice"", ""leaf_title"": ""Patent Disclosure Notice""}"
section::NIST.SP.800-227::Recommendations for Key-Encapsulation Mechanisms,Section,NIST.SP.800-227,1,3,Recommendations for Key-Encapsulation Mechanisms,"{""depth"": 1, ""full_section_path"": ""Recommendations for Key-Encapsulation Mechanisms"", ""leaf_title"": ""Recommendations for Key-Encapsulation Mechanisms""}"
section::NIST.SP.800-227::Table of Contents,Section,NIST.SP.800-227,7,8,Table of Contents,"{""depth"": 1, ""full_section_path"": ""Table of Contents"", ""leaf_title"": ""Table of Contents""}"
term::addntt,Term,,,,AddNTT,"{""definition_strength"": ""seed"", ""normalized_term"": ""addntt"", ""surface_forms"": [""AddNTT""], ""term_type"": ""identifier""}"
term::adrs,Term,,,,ADRS,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""adrs"", ""surface_forms"": [""ADRS""], ""term_type"": ""acronym""}"
term::adrs c,Term,,,,ADRS c,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""adrs c"", ""surface_forms"": [""ADRS c""], ""term_type"": ""identifier""}"
term::aes,Term,,,,AES,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""aes"", ""surface_forms"": [""AES""], ""term_type"": ""acronym""}"
term::assurance of possession,Term,,,,assurance of possession,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""assurance of possession"", ""surface_forms"": [""assurance of possession""], ""term_type"": ""concept""}"
term::asymmetric cryptography,Term,,,,asymmetric cryptography,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""asymmetric cryptography"", ""surface_forms"": [""asymmetric cryptography""], ""term_type"": ""concept""}"
term::base_2,Term,,,,base_2,"{""definition_strength"": ""seed"", ""normalized_term"": ""base_2"", ""surface_forms"": [""base_2""], ""term_type"": ""concept""}"
term::basecasemultiply,Term,,,,BaseCaseMultiply,"{""definition_strength"": ""seed"", ""normalized_term"": ""basecasemultiply"", ""surface_forms"": [""BaseCaseMultiply""], ""term_type"": ""identifier""}"
term::big-endian,Term,,,,big-endian,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""big-endian"", ""surface_forms"": [""big-endian""], ""term_type"": ""concept""}"
term::bike,Term,,,,BIKE,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""bike"", ""surface_forms"": [""BIKE""], ""term_type"": ""acronym""}"
term::bit string,Term,,,,bit string,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""bit string"", ""surface_forms"": [""bit string""], ""term_type"": ""concept""}"
term::bitpack,Term,,,,BitPack,"{""definition_strength"": ""seed"", ""normalized_term"": ""bitpack"", ""surface_forms"": [""BitPack""], ""term_type"": ""identifier""}"
term::bitrev,Term,,,,BitRev,"{""definition_strength"": ""seed"", ""normalized_term"": ""bitrev"", ""surface_forms"": [""BitRev""], ""term_type"": ""identifier""}"
term::bitstobytes,Term,,,,BitsToBytes,"{""definition_strength"": ""seed"", ""normalized_term"": ""bitstobytes"", ""surface_forms"": [""BitsToBytes""], ""term_type"": ""identifier""}"
term::bitstointeger,Term,,,,BitsToInteger,"{""definition_strength"": ""seed"", ""normalized_term"": ""bitstointeger"", ""surface_forms"": [""BitsToInteger""], ""term_type"": ""identifier""}"
term::byte,Term,,,,byte,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""byte"", ""surface_forms"": [""byte""], ""term_type"": ""symbol""}"
term::byte string,Term,,,,byte string,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""byte string"", ""surface_forms"": [""byte string""], ""term_type"": ""concept""}"
term::bytedecode,Term,,,,ByteDecode,"{""definition_strength"": ""seed"", ""normalized_term"": ""bytedecode"", ""surface_forms"": [""ByteDecode""], ""term_type"": ""identifier""}"
term::byteencode,Term,,,,ByteEncode,"{""definition_strength"": ""seed"", ""normalized_term"": ""byteencode"", ""surface_forms"": [""ByteEncode""], ""term_type"": ""identifier""}"
term::bytestobits,Term,,,,BytesToBits,"{""definition_strength"": ""seed"", ""normalized_term"": ""bytestobits"", ""surface_forms"": [""BytesToBits""], ""term_type"": ""identifier""}"
term::cbd,Term,,,,CBD,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""cbd"", ""surface_forms"": [""CBD""], ""term_type"": ""acronym""}"
term::cca,Term,,,,CCA,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""cca"", ""surface_forms"": [""CCA""], ""term_type"": ""acronym""}"
term::certification authority (ca,Term,,,,certification authority (CA,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""certification authority (ca"", ""surface_forms"": [""certification authority (CA""], ""term_type"": ""identifier""}"
term::claimed signatory,Term,,,,claimed signatory,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""claimed signatory"", ""surface_forms"": [""claimed signatory""], ""term_type"": ""concept""}"
term::coefffromhalfbyte,Term,,,,CoeffFromHalfByte,"{""definition_strength"": ""seed"", ""normalized_term"": ""coefffromhalfbyte"", ""surface_forms"": [""CoeffFromHalfByte""], ""term_type"": ""identifier""}"
term::coefffromthreebytes,Term,,,,CoeffFromThreeBytes,"{""definition_strength"": ""seed"", ""normalized_term"": ""coefffromthreebytes"", ""surface_forms"": [""CoeffFromThreeBytes""], ""term_type"": ""identifier""}"
term::cpa,Term,,,,CPA,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""cpa"", ""surface_forms"": [""CPA""], ""term_type"": ""acronym""}"
term::cryptographic module,Term,,,,cryptographic module,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""cryptographic module"", ""surface_forms"": [""cryptographic module""], ""term_type"": ""concept""}"
term::decapsulation,Term,,,,decapsulation,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""decapsulation"", ""surface_forms"": [""decapsulation""], ""term_type"": ""operation""}"
term::decapsulation key,Term,,,,decapsulation key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""decapsulation key"", ""surface_forms"": [""decapsulation key""], ""term_type"": ""concept""}"
term::decryption key,Term,,,,decryption key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""decryption key"", ""surface_forms"": [""decryption key""], ""term_type"": ""concept""}"
term::der,Term,,,,DER,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""der"", ""surface_forms"": [""DER""], ""term_type"": ""acronym""}"
term::dfr,Term,,,,DFR,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""dfr"", ""surface_forms"": [""DFR""], ""term_type"": ""acronym""}"
term::digital signature,Term,,,,digital signature,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""digital signature"", ""surface_forms"": [""digital signature""], ""term_type"": ""concept""}"
term::encapsulation,Term,,,,encapsulation,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""encapsulation"", ""surface_forms"": [""encapsulation""], ""term_type"": ""operation""}"
term::encapsulation key,Term,,,,encapsulation key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""encapsulation key"", ""surface_forms"": [""encapsulation key""], ""term_type"": ""concept""}"
term::encryption key,Term,,,,encryption key,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""encryption key"", ""surface_forms"": [""encryption key""], ""term_type"": ""concept""}"
term::equivalent process,Term,,,,equivalent process,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""equivalent process"", ""surface_forms"": [""equivalent process""], ""term_type"": ""concept""}"
term::expanda,Term,,,,ExpandA,"{""definition_strength"": ""seed"", ""normalized_term"": ""expanda"", ""surface_forms"": [""ExpandA""], ""term_type"": ""identifier""}"
term::extendable-output function,Term,,,,extendable-output function,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""extendable-output function"", ""surface_forms"": [""extendable-output function""], ""term_type"": ""concept""}"
term::extendable-output function (xof,Term,,,,eXtendable-Output Function (XOF,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""extendable-output function (xof"", ""surface_forms"": [""eXtendable-Output Function (XOF""], ""term_type"": ""identifier""}"
term::fips,Term,,,,FIPS,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""fips"", ""surface_forms"": [""FIPS""], ""term_type"": ""acronym""}"
term::fo,Term,,,,FO,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""fo"", ""surface_forms"": [""FO""], ""term_type"": ""acronym""}"
term::forexample,Term,,,,ForExample,"{""definition_strength"": ""seed"", ""normalized_term"": ""forexample"", ""surface_forms"": [""ForExample""], ""term_type"": ""identifier""}"
term::fors,Term,,,,FORS,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""fors"", ""surface_forms"": [""FORS""], ""term_type"": ""acronym""}"
term::fors_node,Term,,,,fors_node,"{""definition_strength"": ""seed"", ""normalized_term"": ""fors_node"", ""surface_forms"": [""fors_node""], ""term_type"": ""concept""}"
term::fors_pkfromsig,Term,,,,fors_pkFromSig,"{""definition_strength"": ""seed"", ""normalized_term"": ""fors_pkfromsig"", ""surface_forms"": [""fors_pkFromSig""], ""term_type"": ""identifier""}"
term::fors_sign,Term,,,,fors_sign,"{""definition_strength"": ""seed"", ""normalized_term"": ""fors_sign"", ""surface_forms"": [""fors_sign""], ""term_type"": ""concept""}"
term::fors_skgen,Term,,,,fors_skGen,"{""definition_strength"": ""seed"", ""normalized_term"": ""fors_skgen"", ""surface_forms"": [""fors_skGen""], ""term_type"": ""identifier""}"
term::fresh random value,Term,,,,fresh random value,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""fresh random value"", ""surface_forms"": [""fresh random value""], ""term_type"": ""concept""}"
term::gen_len,Term,,,,gen_len,"{""definition_strength"": ""seed"", ""normalized_term"": ""gen_len"", ""surface_forms"": [""gen_len""], ""term_type"": ""concept""}"
term::hash function,Term,,,,hash function,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""hash function"", ""surface_forms"": [""hash function""], ""term_type"": ""concept""}"
term::hash value,Term,,,,hash value,"{""definition_strength"": ""heuristic_definition_section"", ""normalized_term"": ""hash value"", ""surface_forms"": [""hash value""], ""term_type"": ""concept""}"
term::hash_slh_sign,Term,,,,hash_slh_sign,"{""definition_strength"": ""seed"", ""normalized_term"": ""hash_slh_sign"", ""surface_forms"": [""hash_slh_sign""], ""term_type"": ""concept""}"
term::hash_slh_verify,Term,,,,hash_slh_verify,"{""definition_strength"": ""seed"", ""normalized_term"": ""hash_slh_verify"", ""surface_forms"": [""hash_slh_verify""], ""term_type"": ""concept""}"
term::hashml-dsa.sign,Term,,,,HashML-DSA.Sign,"{""definition_strength"": ""seed"", ""normalized_term"": ""hashml-dsa.sign"", ""surface_forms"": [""HashML-DSA.Sign""], ""term_type"": ""identifier""}"
term::hashml-dsa.verify,Term,,,,HashML-DSA.Verify,"{""definition_strength"": ""seed"", ""normalized_term"": ""hashml-dsa.verify"", ""surface_forms"": [""HashML-DSA.Verify""], ""term_type"": ""identifier""}"
term::hintbitpack,Term,,,,HintBitPack,"{""definition_strength"": ""seed"", ""normalized_term"": ""hintbitpack"", ""surface_forms"": [""HintBitPack""], ""term_type"": ""identifier""}"
